ISIN,Name,Symbol,Type,TER,Dividendi,Trading Currency,info
IE00BFMXVQ44,Vanguard FTSE 250 UCITS ETF (GBP) Accumulating,VMIG,ETF,"0,10%",Accumulating,EUR,"Equity,UnitedKingdom,MidCap"
IE00BGYWSV06,Vanguard USD Corporate 1-3 year Bond UCITS ETF ( USD) Acc,VAGY,ETF,"0,09%",Accumulating,EUR,"Bonds,World,Corporate,0-3"
IE00BH04GW44,Vanguard U.K. Gilt UCITS ETF (GBP) Accumulating,VX6F,ETF,"0,07%",Accumulating,EUR,"Bonds,UnitedKingdom,Government,Allmaturities"
IE00BLRPPV00,Vanguard U.S. Treasury 0-1 Year Bond UCITS ETF (USD) Accumulating,VUCF,ETF,"0,07%",Accumulating,EUR,"Bonds,UnitedStates,Government,0-3"
IE00BGYWFS63,Vanguard USD Treasury Bond UCITS ETF (USD) Accumulating,VAGT,ETF,"0,07%",Accumulating,EUR,"Bonds,UnitedStates,Government,Allmaturities"
IE000QLV3SY5,Franklin MSCI Emerging Markets Paris Aligned Climate UCITS ETF,FVEM,ETF,"0,18%",Accumulating,EUR,"Equity,EmergingMarkets,Social/Environmental,ClimateChange"
LU2572256746,Amundi MSCI China A II UCITS ETF Dist,C024,ETF,"0,40%",Distributing,EUR,"Equity,China"
LU2572256746,Amundi MSCI China A II UCITS ETF Dist,C025 (USD),ETF,"0,40%",Distributing,USD,"Equity,China"
LU2572257470,Amundi MSCI Europe Small Cap ESG Climate Net Zero Ambition CTB UCITS ETF Dist,X026,ETF,"0,35%",Distributing,EUR,"Equity,Europe,SmallCap,ClimateChange"
LU2572257397,Amundi MSCI Pacific ESG Climate Net Zero Ambition CTB UCITS ETF Dist,X014,ETF,"0,45%",Distributing,EUR,"Equity,AsiaPacific,Social/Environmental,ClimateChange"
IE00BGYWCB81,Vanguard USD Emerging Markets Government Bond UCITS ETF USD Acc,VAGG,ETF,"0,25%",Accumulating,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
LU2581375156,Xtrackers STOXX Europe 600 UCITS ETF,XSX7,ETF,"0,18%",Distributing,EUR,"Equity,Europe"
LU2581375230,Xtrackers MSCI Japan UCITS ETF,XM1D,ETF,"0,12%",Distributing,EUR,"Equity,Japan"
LU2581375073,Xtrackers MSCI USA Swap UCITS ETF,XUSW,ETF,"0,07%",Distributing,EUR,"Equity,UnitedStates"
IE000CXLGK86,Xtrackers S&P 500 Equal Weight UCITS ETF,XDED,ETF,"0,20%",Distributing,EUR,"Equity,UnitedStates,EqualWeighted"
IE000K6PPGX7,Sprott Energy Transition Materials UCITS ETF,M7ES,ETF,"0,75%",Accumulating,EUR,"Equity,World,BasicMaterials"
IE000IF0HTJ9,Fidelity Global Government Bond Climate Aware UCITS ETF - Inc,FFGG,ETF,"0,20%",Distributing,EUR,
IE0007M3MLF3,WisdomTree Global Quality Dividend Growth UCITS ETF - EUR Hedged Acc,WGRU,ETF,"0,43%",Accumulating,EUR,"Equity,World,Fundamental/Quality"
LU2573966905,Amundi MSCI Emerging Markets II UCITS ETF - Dist,AE5A,ETF,"0,14%",Distributing,EUR,"Equity,EmergingMarkets"
IE000JTPK610,iShares MSCI ACWI SRI UCITS ETF USD (Acc),CBUY,ETF,"0,20%",Accumulating,EUR,"Equity,World,Social/Environmental"
IE000H22E3N8,iShares Core GBP Corp Bond UCITS ETF EUR Hedged (Acc),CBU0,ETF,"0,25%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
IE000VSFIC94,iShares Broad $ High Yield Corp Bond UCITS ETF EUR Hedged (Acc),CBU1,ETF,"0,22%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
IE000NXF88S1,VanEck Oil Services UCITS ETF,V0IH,ETF,"0,35%",Accumulating,EUR,"Equity,UnitedStates,Energy"
IE000YYE6WK5,VanEck Defense UCITS ETF,DFEN,ETF,"0,55%",Accumulating,EUR,"Equity,World,Military&Defense"
LU1708330235,Amundi Index J.P. Morgan GBI Global Govies UCITS ETF DR - EUR Hedged,A4HD,ETF,"0,22%",Accumulating,EUR,"Bonds,World,Government,Allmaturities"
IE000XG0ZRI7,Invesco Global High Yield Corporate Bond ESG UCITS ETF - EUR Pfund Hedged Acc,GB1E,ETF,"0,30%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
IE00018LB0D8,Invesco S&P World Financials ESG UCITS ETF Acc,WF1E,ETF,"0,18%",Accumulating,EUR,"Equity,World,Financials"
IE000AIFGRB9,Invesco S&P World Energy ESG UCITS ETF Acc,WDEE,ETF,"0,18%",Accumulating,EUR,"Equity,World,Energy"
IE000L4EH2K5,Invesco S&P World Health Care ESG UCITS ETF Acc,WH2E,ETF,"0,18%",Accumulating,EUR,"Equity,World,HealthCare"
IE000Q0IU5T1,Invesco S&P World Information Technology ESG UCITS ETF Acc,WDTE,ETF,"0,18%",Accumulating,EUR,"Equity,World,Technology"
IE000HT7E0B1,Xtrackers Nordic Net Zero Pathway Paris Aligned UCITS ETF,XNZN,ETF,"0,15%",Accumulating,EUR,"Equity,Europe,Social/Environmental,ClimateChange"
IE00B27YCN58,iShares MSCI World Islamic UCITS ETF USD (Dist),IUSD,ETF,"0,30%",Distributing,EUR,"Equity,World,IslamicInvesting"
IE000CR3ZDF9,iShares EUR Aggregate Bond ESG UCITS ETF,CBU2,ETF,"0,16%",Accumulating,EUR,"Bonds,World,Aggregate,Allmaturities"
LU2158769930,Xtrackers J.P. Morgan EM Local Government Bond UCITS ETF,XEML,ETF,"0,25%",Distributing,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
JE00B3MR2Q90,WisdomTree Long CHF Short EUR,XBJA,ETN,"0,39%",,EUR,
JE00B3MRDD32,WisdomTree Long NOK Short EUR,LNOE,ETN,"0,39%",,EUR,
JE00B3MQG751,WisdomTree Long SEK Short EUR,XBJD,ETN,"0,39%",,EUR,
JE00B3MWC642,WisdomTree Long JPY Short EUR,SJPS,ETN,"0,39%",,EUR,
JE00B3KNMS14,WisdomTree Short JPY Long EUR,SJPL,ETN,"0,39%",,EUR,
JE00B3L54023,WisdomTree Short CHF Long EUR,SCHE,ETN,"0,39%",,EUR,
JE00B3SBYQ91,WisdomTree Short USD Long EUR,XBJQ,ETN,"0,39%",,EUR,
JE00B6822V48,WisdomTree Long CNY Short USD,XBJE,ETN,"0,59%",,EUR,
JE00B66M4S72,WisdomTree Short CNY Long USD,XBJF,ETN,"0,59%",,EUR,
JE00B3RNTN80,WisdomTree Long USD Short EUR,XBJP,ETN,"0,39%",,EUR,
JE00B3XGSP64,WisdomTree Long AUD Short EUR,XBJJ,ETN,"0,39%",,EUR,
IE00B8GKPP93,WisdomTree DAX 3x Daily Short,3DES,ETN,"0,80%",,EUR,
IE00B878KX55,WisdomTree DAX 3x Daily Leveraged,3DEL,ETN,"0,75%",,EUR,
IE00B8JF9153,WisdomTree EURO STOXX 50 3x Daily Short,PCFC,ETN,"0,80%",,EUR,
IE00B7SD4R47,WisdomTree EURO STOXX 50 3x Daily Leveraged,PCFD,ETN,"0,75%",,EUR,
IE00BKS8QT65,WisdomTree US Treasuries 10Y 3x Daily Short,TY3S,ETN,"0,30%",,EUR,
IE00BKS8QN04,WisdomTree Bund 10Y 3x Daily Short,SBU3,ETN,"0,30%",,EUR,
JE00BMM1XD84,WisdomTree Short USD Long EUR 5x Daily,5CH6,ETN,"0,98%",,EUR,
JE00BMM1XC77,WisdomTree Long USD Short EUR 5x Daily,5CH5,ETN,"0,98%",,EUR,
IE00B7Y34M31,WisdomTree S&P 500 3x Daily Leveraged,US9L,ETN,"0,75%",,EUR,
IE00BLRPRL42,WisdomTree NASDAQ 100 3x Daily Leveraged,3QQQ,ETN,"0,75%",,EUR,
IE00B8K7KM88,WisdomTree S&P 500 3x Daily Short,US9S,ETN,"0,80%",,EUR,
IE00BLRPRJ20,WisdomTree NASDAQ 100 3x Daily Short,3QSS,ETN,"0,80%",,EUR,
IE00BLS09N40,WisdomTree EURO STOXX Banks 3x Daily Leveraged,0LJI,ETN,"0,89%",,EUR,
IE00BYTYHN28,WisdomTree Emerging Markets 3x Daily Leveraged,3E3M,ETN,"0,99%",,EUR,
IE00BLRPRH06,WisdomTree S&P 500 VIX Short-Term Futures 2.25x Daily Leveraged,VIXL,ETN,"0,99%",,EUR,
IE00BYTYHM11,WisdomTree Emerging Markets 3x Daily Short,3E3S,ETN,"0,99%",,EUR,
IE00BF4TW453,WisdomTree Bund 30Y 3x Daily Short,XMWH,ETN,"0,30%",,EUR,
DE000A27Z304,ETC Group Physical Bitcoin,BTCE,ETN,"2,00%",,EUR,Cryptocurrencies
DE000A27Z304,ETC Group Physical Bitcoin,BTCF (USD),ETN,"2,00%",,USD,Cryptocurrencies
CH0454664001,21Shares Bitcoin ETP,2BTC,ETN,"1,49%",,EUR,Cryptocurrencies
CH0454664001,21Shares Bitcoin ETP,2BTD (USD),ETN,"1,49%",,USD,Cryptocurrencies
CH0514065058,21Shares Short Bitcoin ETP,2SBT,ETN,"2,50%",,EUR,Cryptocurrencies
DE000A28M8D0,VanEck Bitcoin ETN,VBTC,ETN,"1,00%",,EUR,Cryptocurrencies
DE000A3GMKD7,ETC Group Physical Ethereum,ZETH,ETN,"1,49%",,EUR,Cryptocurrencies
DE000A3GMKD7,ETC Group Physical Ethereum,ZETI (USD),ETN,"1,49%",,USD,Cryptocurrencies
CH0454664027,21Shares Ethereum Staking ETP,ETHA,ETN,"1,49%",,EUR,Cryptocurrencies
CH0454664027,21Shares Ethereum Staking ETP,ETHB (USD),ETN,"1,49%",,USD,Cryptocurrencies
CH0475552201,21Shares Bitcoin Cash ETP,ABCH,ETN,"2,50%",,EUR,Cryptocurrencies
DE000A3GPSP7,VanEck Ethereum ETN,VETH,ETN,"1,00%",,EUR,Cryptocurrencies
DE000A3GN5J9,ETC Group Physical Litecoin,ELTC,ETN,"2,00%",,EUR,Cryptocurrencies
DE000A3GN5J9,ETC Group Physical Litecoin,ELTE (USD),ETN,"2,00%",,USD,Cryptocurrencies
GB00BJYDH287,WisdomTree Bitcoin,WBIT,ETN,"0,95%",,EUR,Cryptocurrencies
GB00BJYDH394,WisdomTree Ethereum,WETH,ETN,"0,95%",,EUR,Cryptocurrencies
DE000A3GK2N1,DDA Physical Bitcoin ETP,XBTI,ETN,"0,95%",,EUR,Cryptocurrencies
GB00BLD4ZL17,CoinShares Physical Bitcoin,BITC,ETN,"0,98%",,EUR,Cryptocurrencies
GB00BLD4ZM24,CoinShares Physical Ethereum,CETH,ETN,"0,00%",,EUR,Cryptocurrencies
GB00BLD4ZP54,CoinShares Physical Litecoin,CLTC,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GSUC5,VanEck Polkadot ETN,VDOT,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GSUD3,VanEck Solana ETN,VS0L,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GSUE1,VanEck TRON ETN,VTRX,ETN,"1,50%",,EUR,Cryptocurrencies
CH1102728750,21Shares Cardano ETP,ADAA,ETN,"2,50%",,EUR,Cryptocurrencies
CH0593331561,21Shares Polkadot ETP,ADOT,ETN,"2,50%",,EUR,Cryptocurrencies
CH1109575535,21Shares Stellar Lumens ETP,XLME,ETN,"2,50%",,EUR,Cryptocurrencies
CH0491507486,21Shares Tezos Staking ETP,AXTZ,ETN,"2,50%",,EUR,Cryptocurrencies
CH1114873776,21Shares Solana Staking ETP,ASOL,ETN,"2,50%",,EUR,Cryptocurrencies
CH0445689208,21Shares Crypto Basket Index ETP,21XH,ETN,"2,50%",,EUR,Cryptocurrencies
XS2376095068,Invesco Physical Bitcoin,BTIC,ETN,"0,99%",,EUR,Cryptocurrencies
GB00BMTP1733,WisdomTree Crypto Mega Cap Equal Weight,WMEG,ETN,"0,95%",,EUR,Cryptocurrencies
GB00BMTP1626,WisdomTree Crypto Market,WBLC,ETN,"1,45%",,EUR,Cryptocurrencies
GB00BMTP1519,WisdomTree Crypto Altcoins,ALTC,ETN,"1,45%",,EUR,Cryptocurrencies
DE000A3GVKX6,ETC Group Physical Polkadot,PLKA,ETN,"1,95%",,EUR,Cryptocurrencies
DE000A3GVKX6,ETC Group Physical Polkadot,PLKB (USD),ETN,"1,95%",,USD,Cryptocurrencies
DE000A3GVKY4,ETC Group Physical Cardano,RDAN,ETN,"1,95%",,EUR,Cryptocurrencies
DE000A3GVKY4,ETC Group Physical Cardano,RDAM (USD),ETN,"1,95%",,USD,Cryptocurrencies
DE000A3GVKZ1,ETC Group Physical Solana,ESOL,ETN,"1,95%",,EUR,Cryptocurrencies
DE000A3GVKZ1,ETC Group Physical Solana,ESOM (USD),ETN,"1,95%",,USD,Cryptocurrencies
DE000A3GTML1,DDA Physical Ethereum ETP,IETH,ETN,"0,95%",,EUR,Cryptocurrencies
GB00BMWB4803,CoinShares Physical Staked Tezos,XTZS,ETN,"0,00%",,EUR,Cryptocurrencies
GB00BMWB4803,CoinShares Physical Staked Tezos,XTST (USD),ETN,"0,00%",,USD,Cryptocurrencies
GB00BNRRFW10,CoinShares Physical Staked Polkadot,CDOT,ETN,"0,00%",,EUR,Cryptocurrencies
GB00BNRRFW10,CoinShares Physical Staked Polkadot,CDOU (USD),ETN,"0,00%",,USD,Cryptocurrencies
DE000A3GWEU3,VanEck Crypto Leaders ETN,VT0P,ETN,"1,50%",,EUR,Cryptocurrencies
XS2434891219,Fidelity Physical Bitcoin ETP,FBTC,ETN,"0,75%",,EUR,Cryptocurrencies
XS2427363036,WisdomTree STOXX Europe Travel & Leisure 2x Daily Leveraged,2FLY,ETN,"0,80%",,EUR,
XS2437455608,WisdomTree STOXX Europe Travel & Leisure 2x Daily Short,STR2,ETN,"0,85%",,EUR,
XS2427363895,WisdomTree STOXX Europe Automobiles 2x Daily Leveraged,2CAR,ETN,"0,80%",,EUR,
XS2427474023,WisdomTree STOXX Europe Oil & Gas 2x Daily Short,O2IG,ETN,"0,85%",,EUR,
GB00BLBDZV05,Global X Bitcoin ETN,BT0Y,ETN,"0,65%",,EUR,Cryptocurrencies
GB00BLBDZV05,Global X Bitcoin ETN,BT0X (USD),ETN,"0,65%",,USD,Cryptocurrencies
GB00BLBDZW12,Global X Ether ETN,ET0Y,ETN,"0,65%",,EUR,Cryptocurrencies
GB00BLBDZW12,Global X Ether ETN,ET0X (USD),ETN,"0,65%",,USD,Cryptocurrencies
GB00BNRRF659,CoinShares Physical Staked Cardano,CSDA,ETN,"0,00%",,EUR,Cryptocurrencies
XS2305050556,GraniteShares FAANG ETP,FNNG,ETN,"0,69%",,EUR,
XS2305051109,GraniteShares 1x Short FAANG Daily ETP,FNNS,ETN,"0,99%",,EUR,
GB00BNRRFY34,CoinShares FTX Physical Staked Solana,SLNC,ETN,"0,00%",,EUR,Cryptocurrencies
GB00BNGJ9G01,WisdomTree Solana,DSOL,ETN,"0,95%",,EUR,Cryptocurrencies
GB00BNGJ9H18,WisdomTree Polkadot,XDOT,ETN,"0,95%",,EUR,Cryptocurrencies
GB00BNGJ9J32,WisdomTree Cardano,WADA,ETN,"0,95%",,EUR,Cryptocurrencies
CH1135202088,21Shares Avalanche ETP,V21A,ETN,"2,50%",,EUR,Cryptocurrencies
CH1145930991,21Shares Cosmos ETP,CO1S,ETN,"2,50%",,EUR,Cryptocurrencies
CH1146882316,21Shares Algorand ETP,ALC0,ETN,"2,50%",,EUR,Cryptocurrencies
CH0496454155,21Shares Binance BNB ETP,21XJ,ETN,"2,50%",,EUR,Cryptocurrencies
CH1100083471,21Shares Chainlink ETP,21XL,ETN,"2,50%",,EUR,Cryptocurrencies
CH1145930983,21Shares FTX Token ETP,USLE,ETN,"2,50%",,EUR,Cryptocurrencies
CH0454664043,21Shares Ripple XRP ETP,21XP,ETN,"2,50%",,EUR,Cryptocurrencies
CH1145931015,21Shares Terra Classic ETP,USLB,ETN,"2,50%",,EUR,Cryptocurrencies
CH1135202096,21Shares Uniswap ETP,2UNI,ETN,"2,50%",,EUR,Cryptocurrencies
CH1129538448,21Shares Polygon ETP,POLY,ETN,"2,50%",,EUR,Cryptocurrencies
DE000A3GV1T7,VanEck Avalanche ETN,VAVA,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GV1U5,VanEck Polygon ETN,VP0L,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GWNC2,VanEck FTX Token ETN,VFTX,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GWNE8,VanEck Algorand ETN,VGND,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GWNP4,ETC Group Physical Polygon,MTCE,ETN,"1,95%",,EUR,Cryptocurrencies
DE000A3GWNP4,ETC Group Physical Polygon,MTCF (USD),ETN,"1,95%",,USD,Cryptocurrencies
GB00BLD4ZN31,Coinshares Physical XRP,XRRL,ETN,"1,50%",,EUR,Cryptocurrencies
IE00BK5BZR99,Leverage Shares 3x NVIDIA ETP Securities,NVI3,ETN,"0,75%",,EUR,
IE00BK5BZV36,Leverage Shares 3x Microsoft ETP Securities,3MSE,ETN,"0,75%",,EUR,
XS2297550217,Leverage Shares 3x PayPal ETP Securities,PPA3,ETN,"0,75%",,EUR,
IE00BK5C1B80,Leverage Shares 3x Facebook ETP Securities,FB3,ETN,"0,75%",,EUR,
IE00BK5BZS07,Leverage Shares 3x Apple ETP Securities,3APE,ETN,"0,75%",,EUR,
IE00BKT6ZH01,Leverage Shares -1x Tesla ETP Securities,1STS,ETN,"0,00%",,EUR,
IE00BK5BZQ82,Leverage Shares 3x Amazon ETP Securities,3AN,ETN,"0,75%",,EUR,
IE00BK5BZX59,Leverage Shares 3x Alphabet ETP Securities,3GGL,ETN,"0,75%",,EUR,
XS2337090422,Leverage Shares 3x AMD ETP Securities,AMU3,ETN,"0,75%",,EUR,
XS2337085851,Leverage Shares 3x Palantir ETP Securities,PLT3,ETN,"0,75%",,EUR,
IE00BD09ZV33,Leverage Shares 2x Visa ETP Securities,2VA,ETN,"0,75%",,EUR,
XS2337090265,Leverage Shares -3x Short Tesla ETP Securities,TS3S,ETN,"0,00%",,EUR,
XS2335553801,Leverage Shares 3x Disney ETP Securities,3DIE,ETN,"0,75%",,EUR,
XS2336361345,Leverage Shares 3x Plug Power ETP Securities,PLG3,ETN,"0,75%",,EUR,
XS2297551371,Leverage Shares 3x Boeing ETP Securities,3B0G,ETN,"0,75%",,EUR,
IE00BKT66K01,Leverage Shares 2x Micron Technology ETP Securities,2MUE,ETN,"0,75%",,EUR,
XS2336344762,Leverage Shares 3x Airbnb ETP Securities,ABN3,ETN,"0,75%",,EUR,
XS2297552262,Leverage Shares 3x Square ETP Securities,SQA3,ETN,"0,75%",,EUR,
IE00BK5BZT14,Leverage Shares 3x Salesforce.Com ETP Securities,3CRE,ETN,"0,75%",,EUR,
XS2336362079,Leverage Shares -1x Short Plug Power ETP Securities,PLGS,ETN,"0,75%",,EUR,
XS2399366108,Leverage Shares -3x Short Moderna (MRNA) ETP Securities,3MOS,ETN,"0,75%",,EUR,
XS2297552932,Leverage Shares -1x Short Square ETP Securities,SQS,ETN,"0,75%",,EUR,
XS2337086669,Leverage Shares -1x Short Palantir ETP Securities,PLTS,ETN,"0,75%",,EUR,
IE00BKT66R79,Leverage Shares -1x Uber ETP Securities,SUBR,ETN,"0,75%",,EUR,
XS2336345223,Leverage Shares -1x Short Airbnb ETP Securities,ABNS,ETN,"0,75%",,EUR,
XS2297550308,Leverage Shares -1x Short PayPal ETP Securities,PPAS,ETN,"0,75%",,EUR,
IE00BKTWZ782,Leverage Shares -1x Netflix ETP Securities,SNXE,ETN,"0,75%",,EUR,
XS2399369110,Leverage Shares 2x Long Berkshire Hathaway (BRK-B) ETP Securities,2BRE,ETN,"0,75%",,EUR,
IE00BKT66Q62,Leverage Shares -1x Advanced Micro Devices ETP Securities,SAMD,ETN,"0,75%",,EUR,
XS2337085422,Leverage Shares -1x Short Disney ETP Securities,SDIE,ETN,"0,75%",,EUR,
IE00BKTWZ675,Leverage Shares -1x Facebook ETP Securities,FBES,ETN,"0,75%",,EUR,
IE00BKTW5674,Leverage Shares -1x NVIDIA ETP Securities,1NDA,ETN,"0,75%",,EUR,
IE00BKTW9M13,Leverage Shares -1x Microsoft ETP Securities,MSSE,ETN,"0,75%",,EUR,
IE00BKTW9N20,Leverage Shares -1x Alphabet ETP Securities,GOOE,ETN,"0,75%",,EUR,
XS2337092550,Leverage Shares 3x UBER ETP Securities,3URE,ETN,"0,75%",,EUR,
XS2399367254,Leverage Shares 3x Long Coinbase (COIN) ETP Securities,3COI,ETN,"0,75%",,EUR,
IE00BK5BZW43,Leverage Shares 3x Netflix ETP Securities,3NFE,ETN,"0,75%",,EUR,
IE00BKT66P55,Leverage Shares -1x Micron Technology ETP Securities,SMTE,ETN,"0,75%",,EUR,
IE00BKTWZ451,Leverage Shares -1x Apple ETP Securities,1APS,ETN,"0,75%",,EUR,
IE00BKTWZ568,Leverage Shares -1x Salesforce.Com ETP Securities,SCRE,ETN,"0,75%",,EUR,
XS2297551454,Leverage Shares -1x Short Boeing ETP Securities,SBA,ETN,"0,75%",,EUR,
IE00BKT66S86,Leverage Shares -1x Amazon ETP Securities,SAMZ,ETN,"0,75%",,EUR,
XS2399365639,Leverage Shares 3x Long Moderna (MRNA) ETP Securities,3MRN,ETN,"0,75%",,EUR,
XS2399366280,Leverage Shares 3x Long Airbus (AIR.PA) ETP Securities,L3AI,ETN,"0,75%",,EUR,
XS2399367171,Leverage Shares -3x Short Airbus (AIR.PA) ETP Securities,SAIR,ETN,"0,75%",,EUR,
DE000A3GYNB0,ETC Group Physical XRP,GXRP,ETN,"1,95%",,EUR,Cryptocurrencies
DE000A3GYNB0,ETC Group Physical XRP,GXRQ (USD),ETN,"1,95%",,USD,Cryptocurrencies
DE000A3GXNT4,VanEck Smart Contract Leaders ETN,VSMA,ETN,"1,50%",,EUR,Cryptocurrencies
DE000A3GXNV0,VanEck Chainlink ETN,VLNK,ETN,"1,50%",,EUR,Cryptocurrencies
GB00BMWB4910,CoinShares Physical Chainlink,CCHA,ETN,"1,50%",,EUR,Cryptocurrencies
GB00BNRRG624,CoinShares Physical Uniswap,CIWP,ETN,"1,50%",,EUR,Cryptocurrencies
CH0558875933,SEBA Bitcoin ETP,SETB,ETN,"0,75%",,EUR,Cryptocurrencies
CH0558875933,SEBA Bitcoin ETP,SETC (USD),ETN,"0,75%",,USD,Cryptocurrencies
CH0587418630,SEBA Ethereum ETP,SETE,ETN,"0,75%",,EUR,Cryptocurrencies
CH0587418630,SEBA Ethereum ETP,SETF (USD),ETN,"0,75%",,USD,Cryptocurrencies
CH1113516871,SEBA Polkadot ETP,SETD,ETN,"1,25%",,EUR,Cryptocurrencies
CH1113516871,SEBA Polkadot ETP,SETG (USD),ETN,"1,25%",,USD,Cryptocurrencies
CH0568452707,SEBA Crypto Asset Select Index ETP,SETS,ETN,"1,50%",,EUR,Cryptocurrencies
CH0568452707,SEBA Crypto Asset Select Index ETP,SETT (USD),ETN,"1,50%",,USD,Cryptocurrencies
CH1146882308,21Shares Bytetree BOLD ETP,BOLD,ETN,"1,49%",,EUR,Cryptocurrencies
XS2297549128,Leverage Shares 3x Tesla ETP Securities,3TSE,ETN,"0,75%",,EUR,
XS2337090851,Leverage Shares 3x Alibaba ETP Securities,3BBE,ETN,"0,75%",,EUR,
XS2337092808,Leverage Shares 3x Baidu ETP Securities,3BIE,ETN,"0,75%",,EUR,
XS2399369896,Leverage Shares 3x Long Gold Miners ETP Securities,GD3,ETN,"0,75%",,EUR,
XS2399364152,Leverage Shares 5x Long US Tech 100 ETP Securities,QQQ5,ETN,"0,15%",,EUR,
XS2337087808,Leverage Shares 3x JD.Com ETP Securities,JD3,ETN,"0,75%",,EUR,
XS2399370555,Leverage Shares 3x Long Oil & Gas ETP Securities,3XEE,ETN,"0,75%",,EUR,
XS2399369979,Leverage Shares -3x Short Gold Miners ETP Securities,SGDE,ETN,"0,75%",,EUR,
XS2399364582,Leverage Shares 5x Long US 500 ETP Securities,5SPE,ETN,"0,15%",,EUR,
XS2399368492,Leverage Shares -3x Short ARK NextGen Internet ETP Securities,SRWE,ETN,"0,75%",,EUR,
XS2399367841,Leverage Shares -3x Short ARK Genomic Revolution ETP Securities,ARGE,ETN,"0,75%",,EUR,
XS2399371108,Leverage Shares -3x Short Clean Energy ETP Securities,SICL,ETN,"0,75%",,EUR,
XS2337093525,Leverage Shares -1x Short Baidu ETP Securities,SBAE,ETN,"0,75%",,EUR,
XS2399368906,Leverage Shares -3x Short ARK Innovation ETP Securities,3AKE,ETN,"0,75%",,EUR,
XS2399365043,Leverage Shares 3x Long Taiwan Semiconductor (TSM) ETP Securities,TS3E,ETN,"0,75%",,EUR,
XS2399364665,Leverage Shares -3x Short US 500 ETP Securities,SSPY,ETN,"0,15%",,EUR,
XS2399367502,Leverage Shares 3x Long Semiconductors ETP Securities,3SIC,ETN,"0,75%",,EUR,
XS2399370472,Leverage Shares -3x Short Biotechnology ETP Securities,3SIB,ETN,"0,75%",,EUR,
XS2399370399,Leverage Shares 3x Long Biotechnology ETP Securities,3BIL,ETN,"0,75%",,EUR,
XS2399370043,Leverage Shares 3x Long China Tech ETP Securities,3KWB,ETN,"0,75%",,EUR,
XS2399364319,Leverage Shares -3x Short US Tech 100 ETP Securities,QQ3S,ETN,"0,15%",,EUR,
XS2399369383,Leverage Shares 3x Long Airlines ETP Securities,3JL,ETN,"0,75%",,EUR,
XS2399369540,Leverage Shares 3x Long Financials ETP Securities,3XFE,ETN,"0,75%",,EUR,
XS2399367684,Leverage Shares -3x Short Semiconductors ETP Securities,3SSM,ETN,"0,75%",,EUR,
XS2399370126,Leverage Shares -3x Short China Tech ETP Securities,3SKE,ETN,"0,75%",,EUR,
XS2399365555,Leverage Shares -3x Short NIO ETP Securities,NOSE,ETN,"0,00%",,EUR,
XS2399371017,Leverage Shares 3x Long Clean Energy ETP Securities,3CE,ETN,"0,75%",,EUR,
XS2399364822,Leverage Shares 3x Long Total World ETP Securities,3VTE,ETN,"0,75%",,EUR,
XS2399369623,Leverage Shares -3x Short Financials ETP Securities,XL3S,ETN,"0,75%",,EUR,
XS2399365472,Leverage Shares 3x Long NIO ETP Securities,NOS3,ETN,"0,75%",,EUR,
XS2399369466,Leverage Shares -3x Short Airlines ETP Securities,SJEE,ETN,"0,75%",,EUR,
XS2399368575,LS ARK NextGen Internet Tracker ETP,NGTE,ETN,"0,35%",,EUR,
XS2399368062,LS ARK Genomic Revolution Tracker ETP,ARG1,ETN,"0,35%",,EUR,
XS2399369037,LS ARK Innovation Tracker ETP,ARK1,ETN,"0,35%",,EUR,
XS2399367767,Leverage Shares 3x Long ARK Genomic Revolution ETP Securities,3AKL,ETN,"0,75%",,EUR,
XS2399370803,Leverage Shares -3x Short Oil & Gas ETP Securities,SXLG,ETN,"0,75%",,EUR,
XS2399365399,Leverage Shares -3x Short Taiwan Semiconductor (TSM) ETP Securities,3TSC,ETN,"0,75%",,EUR,
XS2337087980,Leverage Shares -1x Short JD.Com ETP Securities,SJD,ETN,"0,75%",,EUR,
XS2399368146,Leverage Shares 3x Long ARK NextGen Internet ETP Securities,3AKW,ETN,"0,75%",,EUR,
XS2399368658,Leverage Shares 3x Long ARK Innovation ETP Securities,3AKI,ETN,"0,35%",,EUR,
GB00BNRRF980,CoinShares Physical Staked Cosmos,COMS,ETN,"0,00%",,EUR,Cryptocurrencies
GB00BNRRB013,CoinShares Physical Staked Matic,CPYG,ETN,"0,00%",,EUR,Cryptocurrencies
GB00BNRRF105,CoinShares Physical Staked Algorand,RAND,ETN,"0,00%",,EUR,Cryptocurrencies
CH1199067674,21Shares Bitcoin Core ETP,21BC,ETN,"0,21%",,EUR,Cryptocurrencies
